セガ丸亀,香川県丸亀市蓬莱町56-1
アミパラ丸亀店,香川県丸亀市飯野町西分字川縁甲５８４−１　ハローズ棟内
マックスプラザ善通寺,香川県善通寺市中村町１７９８−２
チッキッズ　イオン坂出店,香川県坂出市京町１−４−１８イオン坂出店１Ｆ
アミューズメントパークＭＧ土庄,香川県小豆郡土庄町字半の池甲１３６０−１０
モーリーファンタジーｆ 綾川,香川県綾歌郡綾川町萱原８２２−１　イオン綾川ＳＣ３Ｆ
ゆめタウン高松店ゆめランド,香川県高松市三条町字中所６０８ー１　ゆめタウン高松店2F
アミュージアム高松店,香川県高松市伏石町2144-9
セガ高松,香川県高松市勅使町535
まるゲ,香川県高松市南新町８−１２
ラウンドワン高松店,香川県高松市松島町２−７−４３
ＳＯＹＵＧａｍｅＦｉｅｌｄ高松,香川県高松市香西本町１−１イオン高松ＳＣ２Ｆ
楽市楽座イオンモール今治店,愛媛県今治市にぎわい広場1-1
タイトーFステーション今治,愛媛県今治市東村１−１４−２今治ワールドプラザ内
ｎａｍｃｏフジグラン今治店,愛媛県今治市東門町５−１３−１フジグラン今治店内２Ｆ
ふぇすたらんど今治店,愛媛県今治市馬越町4-8-1イオン今治店3F
ソユーフォレストハンター松前店,愛媛県伊予郡松前町筒井８５０
アミューズメントパークＭＧ伊予三島,愛媛県四国中央市中之庄町７５−１　アイランド三島内
ふぇすたらんど新居浜店,愛媛県新居浜市上泉町１２−１
プラサカプコン新居浜店,愛媛県新居浜市前田町８−８イオンモール新居浜２Ｆ
ハイテクセガ新居浜,愛媛県新居浜市徳常町6-8
プレイドーム松山,愛媛県松山市余戸南４丁目９−４０
駅前スタジアム３,愛媛県松山市大手町２丁目４−１
アミューズメントパークＭＧ大街道,愛媛県松山市大街道１−４−１７
グラントシティＭＧＩＮＮキスケ,愛媛県松山市宮田町４ キスケボックス内１階
アミューズメントパークＭＧ朝生田,愛媛県松山市朝生田町４−４−３２　第一自動車教習所ビル１階
ラウンドワン松山店,愛媛県松山市東長戸１−３−１０
セガ松山,愛媛県松山市枝松5-7-32
アミパラ松山店,愛媛県松山市生石町６５５−１
タイトーステーション 衣山店,愛媛県松山市衣山１−１８８パルティ・フジ衣山内
バンバン衣山店,愛媛県松山市衣山１−２４８−１
アミューズメントパークＭＧ東予,愛媛県西条市周布７１５−１フジ東予店 別棟
アミューズメントパークＭＧ西条,愛媛県西条市新田字北新田２３５フジグラン西条 別棟
アミパラ高知店,高知県南国市篠原１９４−１
ウェアハウス四万十店,高知県四万十市右山五月町８−１３アピアさつき２F
アミューズメントパークＭＧ須崎,高知県須崎市神田２５００−１マルナカ須崎店内 別棟
ラウンドワン高知店,高知県高知市南宝永町４−１２
えの木,高知県高知市旭町3丁目100-3
チッキッズイオン高知旭町店,高知県高知市旭町３−９４イオン高知旭町店２Ｆ
セガワールドフジグラン,高知県高知市朝倉東町52-15 フジグラン高知3F
プラサカプコン高知店,高知県高知市秦南町１−４−８イオンモール高知２Ｆ
セガアリーナ中間,福岡県中間市上蓮花寺3-1-1
遊道楽新合川店,福岡県久留米市新合川1丁目6-7
楽市街道くるめ店,福岡県久留米市新合川2-7-10久留米アミューズメントビル内
ナムコ　プラボ久留米店,福岡県久留米市新合川１−２−１ゆめタウン久留米２階
楽市楽座210久留米店,福岡県久留米市東合川2-2-1 2階
ユーズボウル久留米,福岡県久留米市東櫛原町字深町１１１０
ふぇすたらんど久留米店,福岡県久留米市野中町1411-1
マンガ倉庫八女店,福岡県八女市吉田１２３
楽市楽座黒崎店,福岡県北九州市八幡西区桜ヶ丘町１−３フレスポ黒崎２階
パスカランド黒崎店,福岡県北九州市八幡西区西曲里町３−１
アミューズメントＭＧＭ陣原,福岡県北九州市八幡西区陣原１−２−１２
Ｇ−ＳＴＡＧＥ小倉,福岡県北九州市小倉北区浅野2-14-5あるあるCITY2階
楽市楽座砂津店,福岡県北九州市小倉北区砂津3-1-1チャチャタウン小倉B棟3F
ラウンドワン小倉店,福岡県北九州市小倉北区西港町15-65
小倉メトロポリス,福岡県北九州市小倉北区西港町２７−５
ペップ魚町,福岡県北九州市小倉北区魚町２−４−２０
Ｇ−ｐａｌａ小倉,福岡県北九州市小倉南区上葛原1−14−1
ハイパーメッセ,福岡県北九州市小倉南区北方4-6-7
ふぇすたらんど古賀店,福岡県古賀市天神2-5-1
パスカランド大川店,福岡県大川市上巻４３０−１ゆめタウン２F
楽市楽座イオンモール大牟田店,福岡県大牟田市岬町３−４
パスカランド大牟田店,福岡県大牟田市旭町２丁目２８−１
大牟田Ｊ−ＧＡＭＥ,福岡県大牟田市旭町３−３−７
ラウンドワン大野城店,福岡県大野城市御笠川１−１８−１６
太宰府Jボウル,福岡県太宰府市都府楼南5-6-12
楽市楽座くりえいと宗像,福岡県宗像市くりえいと１−４−４
楽市楽座イオン小郡店,福岡県小郡市大保字弓場１１０
フタバ図書ＧＩＧＡ春日店,福岡県春日市昇町8-1-1
ふぇすたらんど田川店,福岡県田川市大字川宮1693-1
ゲームセンターみやま,福岡県田川郡香春町大字香春１００３
プラサカプコン直方店,福岡県直方市湯野原２−１−１イオンモール直方２Ｆ
ｎａｍｃｏマークイズ福岡ももち店,福岡県福岡市中央区地行浜２−２−１マークイズ福岡ももち店４Ｆ
ラウンドワン福岡天神店,福岡県福岡市中央区天神２−６−１２
タイトーステーション 福岡天神店,福岡県福岡市中央区天神２−６−３５サザンクロスビル
セガ福岡天神,福岡県福岡市中央区天神２−７−６ＤＡＤＡビル
ラウンドワン博多半道橋店,福岡県福岡市博多区半道橋２−２−８
タイトーFステーションヨドバシ博多店,福岡県福岡市博多区博多駅中央街6-12ヨドバシカメラ4Ｆ
ｎａｍｃｏ博多バスターミナル店,福岡県福岡市博多区博多駅中央街２−１博多バスターミナル７階
ジーパラ博多,福岡県福岡市博多区東光寺町２丁目６番４０号ｺﾏｰｼｬﾙﾓｰﾙ博多２階
遊遊パークフォレオ博多店,福岡県福岡市博多区東那珂１−１４−４６フォレオ博多２F
ゲームランドグリーン,福岡県福岡市博多区竹下1-3-12
Ｇ−ＳＴＡＧＥ七隈店,福岡県福岡市城南区七隈８−４−８
フタバ図書ギガ福大前店ソフトピア,福岡県福岡市城南区片江５−５１−１６
G-COM和白店,福岡県福岡市東区和白3-27-69
ｎａｍｃｏゆめタウン博多店,福岡県福岡市東区東浜1-1-1ゆめタウン博多店内２階
楽市街道箱崎店,福岡県福岡市東区箱崎５丁目１番８号
楽市楽座イオンモール福岡伊都店,福岡県福岡市西区北原1-3-1イオンモール福岡伊都SC別館
パスカランド福重店,福岡県福岡市西区拾六町１丁目７番１号ＭＥＧＡドンキ福重店３Ｆ
楽市楽座イオンモール福津店,福岡県福津市日蒔野６−１６−１　イオンモール福津店３Ｆ
楽市楽座イオンモール筑紫野店,福岡県筑紫野市立明寺４３４−１イオンモール筑紫野店３階
楽市楽座２１０トリアス店,福岡県糟屋郡久山町大字山田９９０
ブックエコ新宮店,福岡県糟屋郡新宮町新宮東４−１０−１
サンゲームス新宮店,福岡県糟屋郡新宮町美咲3-1-40新宮ドーム1F
最後の５ドル,福岡県糟屋郡粕屋町大字仲原2706仲原ファミリープラザ2F
楽市楽座イオンモール福岡店,福岡県糟屋郡粕屋町大字酒殿字老ノ木１９２−１ 2F
楽市楽座行橋店,福岡県行橋市西泉６−１−１
Ｇ−ＳＴＡＧＥ飯塚店,福岡県飯塚市枝国６８０−２
ゲームウィズダム,福岡県飯塚市柏の森162-3
ジャンボパンチ希林,福岡県飯塚市秋松947
ソニックワールド伊万里店,佐賀県伊万里市二里町八谷搦１８９−３
ｎａｍｃｏゆめタウン佐賀店,佐賀県佐賀市兵庫北5-14-1ゆめタウン佐賀２階
ラウンドワン佐賀店,佐賀県佐賀市兵庫北４−２−１
遊道楽嘉瀬店,佐賀県佐賀市嘉瀬町中原２４８８−１
ｎａｍｃｏモラージュ佐賀店,佐賀県佐賀市巨勢町大字牛島７３０モラージュ佐賀南館１Ｆ
ＦＡＳボウリングセンター,佐賀県唐津市栄町２５８１−１ＦＡＳボウリングセンター
セガ武雄,佐賀県武雄市武雄町富岡12517-1
ファンタジーランド五島,長崎県五島市吉久木町７３１番地
アミパラ佐世保店,長崎県佐世保市大塔町１８−１５
サンゲームス佐世保店,長崎県佐世保市田原町38-1
三冠王バッティングセンター,長崎県佐世保市相浦町２６８９−１
ソニックワールド大村店,長崎県大村市古賀島町３８３−１
セガワールドサンスパおおむら,長崎県大村市森園町663-3
遊道楽時津店,長崎県西彼杵郡時津町元村郷８６３−１０
Ｇ−ｐａｌａ時津,長崎県西彼杵郡時津町野田郷５９号
ハイテクセガもみの木村,長崎県諫早市小川町90-1
ソニックワールド諫早店,長崎県諫早市永昌町17-62
楽市楽座　諫早店,長崎県諫早市長野町１０８６−１７
namcoゆめタウン夢彩都,長崎県長崎市元船町１０−１夢彩都（ゆめさいと）４Ｆ
G-stage浜町,長崎県長崎市浜町2-26
セガみらい長崎ココウォーク,長崎県長崎市茂里町1-55みらい長崎ココウォーク5F
ＦＥＳＴＡ人吉店,熊本県人吉市宝来町１３０７−１ＨＩＴＯＹＯＳＨＩ−ＲＥＸ内
リッチモンド,熊本県八代市旭中央通２０−３
マンガ倉庫八代店,熊本県八代市沖町３９８９−１
宇土パスカワールド,熊本県宇土市善道寺町綾織９５
楽市楽座小川店,熊本県宇城市小川町河江１−１
ＦＥＳＴＡ山鹿店,熊本県山鹿市方保田字鳥越3468-1
スポラ九品寺,熊本県熊本市中央区九品寺5丁目10-15
ｎａｍｃｏワンダーシティ南熊本店,熊本県熊本市中央区九品寺６−９−１
ＴＨＥ３ＲＤＰＬＡＮＥＴ下通り店,熊本県熊本市中央区手取本町４番１２号
namcoサクラマチクマモト店,熊本県熊本市中央区桜町3-13-14
パスカランドはません,熊本県熊本市南区田井島1-2-1ゆめタウンはません3F
サンゲームス熊本インタープラザ,熊本県熊本市東区御領8-4-82
パスカランド長嶺,熊本県熊本市東区長嶺西1-5-1　シュロアモール長嶺店内
ラウンドワン熊本店,熊本県熊本市西区春日7-25-15
ピノキオランド玉名,熊本県玉名市亀甲字前田110カリーノ玉名店2F
パスカワールドグリーンランド店,熊本県荒尾市本井手１５７４−５４
ｎａｍｃｏゆめタウン光の森店,熊本県菊池郡菊陽町光の森7-39-1ゆめﾀｳﾝ光の森南館3階
スポラ菊陽,熊本県菊池郡菊陽町津久礼駄飼代２６１７−２
ユーズランド三光店,大分県中津市三光佐知1032イオンモール三光2F
トライセン中津店,大分県中津市下池永６７−３
セガワールド中津,大分県中津市沖代町1-2-16
ＦＥＳＴＡコスモタウン佐伯店,大分県佐伯市鶴岡西町２丁目１６３番地 コスモタウン佐伯内
タイトーＦステーションゆめタウン別府店,大分県別府市楠町３８２−７
ハイテクランドセガハーバープレイス,大分県別府市餅ヶ浜町161-2
タイトーＦステーションセントポルタ大分店,大分県大分市中央町２−１−１
プラサカプコン大分店,大分県大分市公園通り西２−１パークプレイス大分２Ｆ
ＦＥＳＴＡフリーモールわさだ店,大分県大分市大字木上字鉾手２１０２番地
ナムコランドわさだ店,大分県大分市大字玉沢字楠本７５５−１トキハわさだタウン内２Ｆ
フリッパーズクラブ 新館,大分県大分市片島字上川原148-1
セガワールド高城,大分県大分市牧1-161-8
スプロール稙田店,大分県大分市玉沢小柳６８８−１
ラウンドワン大分店,大分県大分市萩原２−１３−１７
トライセン萩原,大分県大分市萩原４−２２７−７
タイトー アミュプラザおおいた店,大分県大分市要町１−１４アミュプラザおおいた４Ｆ
Ｇ−ｐａｌａ日田,大分県日田市友田997-1
ラウンドワン宮崎店,宮崎県宮崎市中村東３−４−６０
楽市楽座イオンモール宮崎店,宮崎県宮崎市新別府町江口８６２−１イオンモール宮崎店２Ｆ
マンガ倉庫加納店,宮崎県宮崎市清武町加納乙２４０
ゲームマインズ,宮崎県宮崎市高千穂通1-3-22エースランド2F
セガ延岡,宮崎県延岡市平原町5-1492-8
ピノキオランド日南,宮崎県日南市材木町１ＳＣ日南２Ｆ
サンゲームス都城北店,宮崎県都城市上川東4-5997-4
マンガ倉庫都城店,宮崎県都城市吉尾町８４０
楽市楽座イオンモール都城駅前店,宮崎県都城市栄町４６７２−５ｲｵﾝﾓｰﾙ都城駅前店2階
タイトーＦステーションニシムタ出水店,鹿児島県出水市六月田町３４７番地
楽市楽座イオンタウン姶良店,鹿児島県姶良市東餅田336
サンゲームス鹿屋店,鹿児島県肝属郡肝付町富山1008番地5
ＡｍｕｓｅｍｅｎｔｃｉｔｙＧ−ＳＴＡ,鹿児島県薩摩川内市向田本町４９番
THE 3RD PLANET 隼人店,鹿児島県霧島市隼人町見次４２７−１
THE 3RD PLANET ジャングルパーク鹿児島店,鹿児島県鹿児島市与次郎1-11-1フレスポジャングルパーク2F
タイトーアミュプラザ鹿児島店,鹿児島県鹿児島市中央町１−１アミュプラザ鹿児島５Ｆ
サンゲームス天文館店,鹿児島県鹿児島市千日町5-6
ラウンドワン鹿児島宇宿店,鹿児島県鹿児島市宇宿2-2-2
マンガ倉庫鹿児島店,鹿児島県鹿児島市小松原1-6-7
ゲームセンター電撃ベイサイド,鹿児島県鹿児島市浜町2-2
サンアミューズ鹿屋店,鹿児島県鹿屋市札元2丁目3798-1
ｎａｍｃｏイオン具志川店,沖縄県うるま市字前原幸崎原３０３イオン具志川ＳＣ内２Ｆ
楽市楽座イオンモール沖縄ライカム店,沖縄県中頭郡北中城村字沖縄ﾗｲｶﾑ1ｲｵﾝﾓｰﾙ沖縄ﾗｲｶﾑ4階
クラブセガ北谷,沖縄県中頭郡北谷町美浜9-8
ジョイジャングル美浜,沖縄県中頭郡北谷町美浜１５−６８
ナムコランドイオンタウン読谷ＳＣ店,沖縄県中頭郡読谷村古堅７４０イオンタウン読谷ＳＣ内
ラウンドワン沖縄・宜野湾店,沖縄県宜野湾市真志喜３−２８−８
ラウンドワン沖縄・南風原店,沖縄県島尻郡南風原町字兼城５５２番地
マンガ倉庫浦添店,沖縄県浦添市城間2689
ゲームランドジョイジャングルｉｎとみとん,沖縄県豊見城市字豊崎1-411豊崎ﾗｲﾌｽﾀｲﾙｾﾝﾀｰTOMITON2階
ｎａｍｃｏ那覇メインプレイス店,沖縄県那覇市おもろまち4-4-9サンエー那覇メインプレイス２Ｆ
モーリーファンタジー那覇,沖縄県那覇市金城５−１０−２　イオン那覇店３F
